target_id	length	eff_length	est_counts	tpm
XM_003322622.2	4318	4119	0	0
XM_003322623.2	1053	854	0	0
XM_003322624.2	873	674	0	0
XM_003322625.2	1135	936	0	0
XM_003322626.2	2070	1871	0	0
XM_003322627.2	831	632	0	0
XM_003322629.2	381	182	0	0
XM_003322630.1	408	209	0	0
XM_003322631.2	757	558	0	0
XM_003322632.2	871	672	0	0
XM_003322633.2	4882	4683	0	0
XM_003322635.1	606	407	0	0
XM_003322637.2	2077	1878	0	0
XM_003322638.2	1041	842	0	0
XM_003322639.2	357	158	0	0
XM_003322640.1	396	197	0	0
XM_003322641.2	2979	2780	0	0
XM_003322642.2	585	386	0	0
XM_003322643.1	795	596	0	0
XM_003322644.2	3182	2983	0	0
XM_003322645.2	3379	3180	0	0
XM_003322646.1	2631	2432	0	0
XM_003322647.2	453	254	0	0
XM_003322648.2	1564	1365	0	0
XM_003322649.2	327	128	0	0
XM_003322652.2	2860	2661	0	0
XM_003322653.2	2319	2120	0	0
XM_003322654.2	498	299	0	0
XM_003322655.2	4512	4313	0	0
XM_003322656.2	2105	1906	0	0
XM_003322657.2	1151	952	0	0
XM_003322658.2	2022	1823	0	0
XM_003322659.2	2651	2452	0	0
XM_003322660.2	1002	803	0	0
XM_003322661.2	1440	1241	0	0
XM_003322662.2	861	662	0	0
XM_003322663.2	2363	2164	0	0
XM_003322664.2	597	398	0	0
XM_003322665.2	2660	2461	0	0
XM_003322666.2	2644	2445	0	0
XM_003322667.2	1343	1144	0	0
XM_003322668.2	904	705	0	0
XM_003322670.2	9623	9424	0	0
XM_003322671.2	1069	870	0	0
XM_003322672.2	651	452	0	0
XM_003322673.2	1560	1361	0	0
XM_003322674.2	2717	2518	0	0
XM_003322675.1	726	527	0	0
XM_003322676.1	732	533	0	0
XM_003322677.2	1725	1526	0	0
XM_003322678.1	975	776	0	0
XM_003322681.2	3415	3216	0	0
XM_003322682.1	2766	2567	0	0
XM_003322685.2	1116	917	0	0
XM_003322686.2	4311	4112	0	0
XM_003322690.2	342	143	0	0
XM_003322691.2	3977	3778	0	0
XM_003322692.2	1521	1322	0	0
XM_003322694.2	3111	2912	0	0
XM_003322695.2	669	470	0	0
XM_003322696.1	1860	1661	0	0
XM_003322697.2	2927	2728	0	0
XM_003322699.2	1320	1121	0	0
XM_003322700.2	456	257	0	0
XM_003322701.2	1230	1031	0	0
XM_003322702.2	1748	1549	0	0
XM_003322703.1	591	392	0	0
XM_003322704.2	1704	1505	0	0
XM_003322705.2	1399	1200	0	0
XM_003322706.2	1518	1319	0	0
XM_003322707.2	1533	1334	0	0
XM_003322708.2	1643	1444	0	0
XM_003322710.2	5034	4835	0	0
XM_003322711.1	300	101	0	0
XM_003322712.2	297	98.0001	0	0
XM_003322713.2	423	224	0	0
XM_003322714.1	891	692	0	0
XM_003322715.1	756	557	0	0
XM_003322718.2	1747	1548	0	0
XM_003322719.2	1080	881	0	0
XM_003322720.2	4162	3963	0	0
XM_003322721.2	1090	891	0	0
XM_003322722.2	4023	3824	0	0
XM_003322723.2	906	707	0	0
XM_003322724.2	2845	2646	0	0
XM_003322725.2	2122	1923	0	0
XM_003322726.2	1713	1514	0	0
XM_003322727.2	441	242	0	0
XM_003322731.2	2905	2706	0	0
XM_003322734.2	3122	2923	0	0
XM_003322735.2	2487	2288	0	0
XM_003322736.2	5538	5339	0	0
XM_003322738.2	276	77.0053	0	0
XM_003322740.2	1064	865	0	0
XM_003322741.1	2778	2579	0	0
XM_003322742.1	2349	2150	0	0
XM_003322743.2	3384	3185	0	0
XM_003322744.1	357	158	0	0
XM_003322746.1	423	224	0	0
XM_003322748.2	2802	2603	0	0
XM_003322749.2	3423	3224	0	0
XM_003322750.2	1512	1313	0	0
XM_003322751.2	761	562	0	0
XM_003322752.2	3723	3524	0	0
XM_003322753.2	2017	1818	0	0
XM_003322754.2	6608	6409	0	0
XM_003322755.1	930	731	0	0
XM_003322756.2	471	272	0	0
XM_003322758.2	3500	3301	0	0
XM_003322759.1	903	704	0	0
XM_003322760.2	3586	3387	0	0
XM_003322761.1	546	347	0	0
XM_003322763.1	1137	938	0	0
XM_003322766.1	837	638	0	0
XM_003322767.1	702	503	0	0
XM_003322770.1	624	425	0	0
XM_003322771.2	588	389	0	0
XM_003322772.2	2207	2008	0	0
XM_003322773.2	830	631	0	0
XM_003322774.2	1755	1556	0	0
XM_003322775.2	1101	902	0	0
XM_003322776.2	513	314	0	0
XM_003322780.2	1869	1670	0	0
XM_003322781.2	2537	2338	0	0
XM_003322782.2	1087	888	0	0
XM_003322784.2	501	302	0	0
XM_003322785.2	1752	1553	0	0
XM_003322786.1	1095	896	0	0
XM_003322788.2	2322	2123	0	0
XM_003322789.1	381	182	0	0
XM_003322790.2	8162	7963	0	0
XM_003322791.2	1795	1596	0	0
XM_003322792.2	2088	1889	0	0
XM_003322794.2	1851	1652	0	0
XM_003322796.2	581	382	0	0
XM_003322798.2	1458	1259	0	0
XM_003322799.2	1716	1517	0	0
XM_003322800.2	567	368	0	0
XM_003322801.2	2079	1880	0	0
XM_003322802.2	546	347	0	0
XM_003322804.2	4783	4584	0	0
XM_003322805.2	1490	1291	0	0
XM_003322806.2	1326	1127	0	0
XM_003322812.2	4071	3872	0	0
XM_003322815.2	931	732	0	0
XM_003322818.2	993	794	0	0
XM_003322819.2	282	83.0016	0	0
XM_003322820.2	3881	3682	0	0
XM_003322822.2	2164	1965	0	0
XM_003322823.2	1405	1206	0	0
XM_003322824.2	1881	1682	0	0
XM_003322825.1	324	125	0	0
XM_003322826.2	838	639	0	0
XM_003322827.2	1118	919	0	0
XM_003322829.2	2695	2496	0	0
XM_003322834.1	522	323	0	0
XM_003322835.1	798	599	0	0
XM_003322836.2	312	113	0	0
XM_003322837.2	1658	1459	0	0
XM_003322838.2	4343	4144	0	0
XM_003322840.2	1419	1220	0	0
XM_003322841.2	1242	1043	0	0
XM_003322842.1	510	311	0	0
XM_003322848.2	1407	1208	0	0
XM_003322850.2	1123	924	0	0
XM_003322851.2	711	512	0	0
XM_003322853.2	842	643	0	0
XM_003322854.2	2113	1914	0	0
XM_003322855.2	1368	1169	0	0
XM_003322856.2	1728	1529	0	0
XM_003322860.2	1655	1456	0	0
XM_003322862.2	1785	1586	0	0
XM_003322863.2	2328	2129	0	0
XM_003322864.2	813	614	0	0
XM_003322865.2	2451	2252	0	0
XM_003322867.2	2505	2306	0	0
XM_003322868.1	3177	2978	0	0
XM_003322869.2	2607	2408	0	0
XM_003322870.2	2294	2095	0	0
XM_003322871.1	315	116	0	0
XM_003322873.2	2814	2615	0	0
XM_003322874.2	2834	2635	0	0
XM_003322876.1	345	146	0	0
XM_003322881.2	1317	1118	0	0
XM_003322883.1	576	377	0	0
XM_003322884.2	4174	3975	0	0
XM_003322885.2	1467	1268	0	0
XM_003322889.2	555	356	0	0
XM_003322890.2	1202	1003	0	0
XM_003322891.2	3193	2994	0	0
XM_003322892.2	1707	1508	0	0
XM_003322893.2	699	500	0	0
XM_003322894.2	414	215	0	0
XM_003322895.2	1015	816	0	0
XM_003322896.2	651	452	0	0
XM_003322897.2	1018	819	0	0
XM_003322898.2	7523	7324	0	0
XM_003322900.2	1914	1715	0	0
XM_003322903.2	1605	1406	0	0
XM_003322904.2	2227	2028	0	0
XM_003322905.2	1950	1751	0	0
XM_003322906.2	1864	1665	0	0
XM_003322907.2	1315	1116	0	0
XM_003322908.2	1771	1572	0	0
XM_003322916.1	648	449	0	0
XM_003322917.2	540	341	0	0
XM_003322919.2	417	218	0	0
XM_003322920.1	1221	1022	0	0
XM_003322921.2	4052	3853	0	0
XM_003322923.2	2468	2269	0	0
XM_003322925.2	447	248	0	0
XM_003322926.2	1324	1125	0	0
XM_003322929.1	297	98.0001	0	0
XM_003322934.2	1049	850	0	0
XM_003322935.2	1337	1138	0	0
XM_003322936.2	618	419	0	0
XM_003322937.2	1754	1555	0	0
XM_003322938.2	1179	980	0	0
XM_003322939.2	1117	918	0	0
XM_003322940.2	1326	1127	0	0
XM_003322941.2	1713	1514	0	0
XM_003322943.2	3068	2869	0	0
XM_003322944.2	2117	1918	0	0
XM_003322946.2	1179	980	0	0
XM_003322947.1	774	575	0	0
XM_003322950.2	1102	903	0	0
XM_003322951.2	1802	1603	0	0
XM_003322952.2	2877	2678	0	0
XM_003322953.2	1066	867	0	0
XM_003322954.2	968	769	0	0
XM_003322955.1	873	674	0	0
XM_003322956.1	633	434	0	0
XM_003322958.1	1431	1232	0	0
XM_003322959.2	1986	1787	0	0
XM_003322960.2	4728	4529	0	0
XM_003322965.2	928	729	0	0
XM_003322966.2	1147	948	0	0
XM_003322967.2	1427	1228	0	0
XM_003322969.1	978	779	0	0
XM_003322970.2	633	434	0	0
XM_003322971.2	1152	953	0	0
XM_003322972.1	552	353	0	0
XM_003322974.1	321	122	0	0
XM_003322975.2	321	122	0	0
XM_003322976.2	1785	1586	0	0
XM_003322977.2	2124	1925	0	0
XM_003322978.2	765	566	0	0
XM_003322979.2	2213	2014	0	0
XM_003322980.2	2451	2252	0	0
XM_003322981.2	1832	1633	0	0
XM_003322982.2	1068	869	0	0
XM_003322984.1	357	158	0	0
XM_003322985.2	1248	1049	0	0
XM_003322986.2	370	171	0	0
XM_003322987.2	2208	2009	0	0
XM_003322989.2	1106	907	0	0
XM_003322991.1	477	278	0	0
XM_003322995.2	567	368	0	0
XM_003322996.2	1779	1580	0	0
XM_003322997.2	1881	1682	0	0
XM_003322998.2	1032	833	0	0
XM_003322999.2	1056	857	0	0
XM_003323001.2	1540	1341	0	0
XM_003323002.2	1523	1324	0	0
XM_003323003.2	2356	2157	0	0
XM_003323004.2	1151	952	0	0
XM_003323005.2	2178	1979	0	0
XM_003323006.2	474	275	0	0
XM_003323007.2	576	377	0	0
XM_003323008.2	2892	2693	0	0
XM_003323010.2	1747	1548	0	0
XM_003323012.1	711	512	0	0
XM_003323013.2	1302	1103	0	0
XM_003323014.2	933	734	0	0
XM_003323020.1	315	116	0	0
XM_003323021.2	645	446	0	0
XM_003323022.2	1317	1118	0	0
XM_003323023.1	324	125	0	0
XM_003323024.2	1370	1171	0	0
XM_003323025.2	1523	1324	0	0
XM_003323026.2	2063	1864	0	0
XM_003323027.1	1722	1523	0	0
XM_003323028.1	543	344	0	0
XM_003323031.2	768	569	0	0
XM_003323033.2	852	653	0	0
XM_003323034.2	1149	950	0	0
XM_003323035.2	1212	1013	0	0
XM_003323036.1	2310	2111	0	0
XM_003323037.1	1203	1004	0	0
XM_003323038.1	921	722	0	0
XM_003323039.2	777	578	0	0
XM_003323043.2	357	158	0	0
XM_003323044.1	528	329	0	0
XM_003323046.1	1095	896	0	0
XM_003323047.2	278	79.0036	0	0
XM_003323051.1	807	608	0	0
XM_003323052.2	753	554	0	0
XM_003323053.2	7206	7007	0	0
XM_003323054.2	435	236	0	0
XM_003323056.2	1122	923	0	0
XM_003323057.2	2081	1882	0	0
XM_003323058.2	2385	2186	0	0
XM_003323059.1	333	134	0	0
XM_003323060.1	918	719	0	0
XM_003323062.2	5493	5294	0	0
XM_003323063.2	891	692	0	0
XM_003323064.2	657	458	0	0
XM_003323065.2	1946	1747	0	0
XM_003323066.2	2349	2150	0	0
XM_003323067.2	3323	3124	0	0
XM_003323068.2	1406	1207	0	0
XM_003323069.2	915	716	0	0
XM_003323070.2	570	371	0	0
XM_003323071.2	2764	2565	0	0
XM_003323073.2	2168	1969	0	0
XM_003323074.2	2144	1945	0	0
XM_003323075.2	1611	1412	0	0
XM_003323077.2	1883	1684	0	0
XM_003323078.2	850	651	0	0
XM_003323079.2	867	668	0	0
XM_003323080.2	756	557	0	0
XM_003323081.2	2052	1853	0	0
XM_003323082.2	327	128	0	0
XM_003323084.1	846	647	0	0
XM_003323085.2	1626	1427	0	0
XM_003323086.2	5307	5108	0	0
XM_003323087.1	768	569	0	0
XM_003323088.2	351	152	0	0
XM_003323089.2	1479	1280	0	0
XM_003323090.2	1473	1274	0	0
XM_003323092.2	1236	1037	0	0
XM_003323093.2	5353	5154	0	0
XM_003323098.2	1553	1354	0	0
XM_003323099.2	2304	2105	0	0
XM_003323100.2	1251	1052	0	0
XM_003323101.2	690	491	0	0
XM_003323102.2	972	773	0	0
XM_003323105.1	546	347	0	0
XM_003323106.2	1132	933	0	0
XM_003323107.1	369	170	0	0
XM_003323110.2	1665	1466	0	0
XM_003323112.2	909	710	0	0
XM_003323113.2	964	765	0	0
XM_003323114.2	1694	1495	0	0
XM_003323115.2	1107	908	0	0
XM_003323116.2	321	122	0	0
XM_003323117.2	1206	1007	0	0
XM_003323118.2	873	674	0	0
XM_003323120.1	618	419	0	0
XM_003323121.2	2009	1810	0	0
XM_003323122.2	2883	2684	0	0
XM_003323127.1	540	341	0	0
XM_003323129.2	1948	1749	0	0
XM_003323130.2	2135	1936	0	0
XM_003323132.1	1425	1226	0	0
XM_003323134.1	1803	1604	0	0
XM_003323135.2	716	517	0	0
XM_003323136.2	519	320	0	0
XM_003323137.2	437	238	0	0
XM_003323141.2	1853	1654	0	0
XM_003323142.1	876	677	0	0
XM_003323143.2	804	605	0	0
XM_003323144.2	462	263	0	0
XM_003323146.1	597	398	0	0
XM_003323148.2	990	791	0	0
XM_003323150.2	1817	1618	0	0
XM_003323151.2	2759	2560	0	0
XM_003323152.2	363	164	0	0
XM_003323153.2	474	275	0	0
XM_003323154.1	768	569	0	0
XM_003323155.1	327	128	0	0
XM_003323156.2	618	419	0	0
XM_003323160.1	705	506	0	0
XM_003323163.2	438	239	0	0
XM_003323164.1	801	602	0	0
XM_003323165.2	342	143	0	0
XM_003323167.1	1854	1655	0	0
XM_003323168.2	1923	1724	0	0
XM_003323170.1	1803	1604	0	0
XM_003323171.1	930	731	0	0
XM_003323172.2	2030	1831	0	0
XM_003323173.2	369	170	0	0
XM_003323174.2	2242	2043	0	0
XM_003323175.2	1387	1188	0	0
XM_003323180.2	4663	4464	0	0
XM_003323181.2	2262	2063	0	0
XM_003323182.2	2573	2374	0	0
XM_003323183.1	2442	2243	0	0
XM_003323187.1	2613	2414	0	0
XM_003323189.2	498	299	0	0
XM_003323190.2	2644	2445	0	0
XM_003323191.2	1344	1145	0	0
XM_003323192.2	1716	1517	0	0
XM_003323193.2	1776	1577	0	0
XM_003323194.2	1562	1363	0	0
XM_003323195.2	1860	1661	0	0
XM_003323196.2	1365	1166	0	0
XM_003323197.1	369	170	0	0
XM_003323199.2	1328	1129	0	0
XM_003323200.2	1965	1766	0	0
XM_003323201.1	957	758	0	0
XM_003323202.2	3836	3637	0	0
XM_003323203.2	643	444	0	0
XM_003323204.2	3266	3067	0	0
XM_003323205.2	1368	1169	0	0
XM_003323206.2	4335	4136	0	0
XM_003323207.2	461	262	0	0
XM_003323209.2	1346	1147	0	0
XM_003323210.2	818	619	0	0
XM_003323211.2	570	371	0	0
XM_003323212.2	969	770	0	0
XM_003323213.1	279	80.003	0	0
XM_003323214.2	945	746	0	0
XM_003323215.2	1100	901	0	0
XM_003323216.2	1612	1413	0	0
XM_003323217.2	684	485	0	0
XM_003323218.2	1922	1723	0	0
XM_003323219.2	333	134	0	0
XM_003323225.2	1056	857	0	0
XM_003323226.2	378	179	0	0
XM_003323228.2	1995	1796	0	0
XM_003323229.2	2135	1936	0	0
XM_003323230.2	3415	3216	0	0
XM_003323231.2	2966	2767	0	0
XM_003323233.2	1530	1331	0	0
XM_003323234.2	1888	1689	0	0
XM_003323235.2	780	581	0	0
XM_003323236.2	383	184	0	0
XM_003323237.1	771	572	0	0
XM_003323238.2	1068	869	0	0
XM_003323239.2	3413	3214	0	0
XM_003323240.2	1710	1511	0	0
XM_003323242.2	1636	1437	0	0
XM_003323243.2	2767	2568	1	2276.6
XM_003323244.2	2561	2362	0	0
XM_003323247.2	405	206	0	0
XM_003323248.2	4278	4079	0	0
XM_003323249.2	2376	2177	0	0
XM_003323251.2	1001	802	0	0
XM_003323254.1	699	500	0	0
XM_003323255.1	309	110	0	0
XM_003323256.2	1495	1296	0	0
XM_003323259.2	4036	3837	0	0
XM_003323260.2	2046	1847	0	0
XM_003323261.2	1176	977	0	0
XM_003323262.2	1926	1727	0	0
XM_003323265.2	897	698	0	0
XM_003323268.2	243	44.7603	0	0
XM_003323269.2	2220	2021	0	0
XM_003323272.2	838	639	0	0
XM_003323274.2	183	11.741	0	0
XM_003323275.2	5279	5080	0	0
XM_003323276.2	707	508	0	0
XM_003323277.2	2110	1911	0	0
XM_003323278.1	462	263	0	0
XM_003323279.2	5448	5249	0	0
XM_003323280.2	1551	1352	0	0
XM_003323281.2	1059	860	0	0
XM_003323282.2	665	466	0	0
XM_003323283.1	1287	1088	0	0
XM_003323284.2	1201	1002	0	0
XM_003323285.2	2228	2029	0	0
XM_003323286.1	135	5.87326	0	0
XM_003323289.1	486	287	0	0
XM_003323290.2	4020	3821	0	0
XM_003323292.2	4988	4789	0	0
XM_003323293.2	1876	1677	0	0
XM_003323295.2	2189	1990	0	0
XM_003323296.1	741	542	0	0
XM_003323298.2	924	725	0	0
XM_003323299.2	1503	1304	0	0
XM_003323300.1	825	626	0	0
XM_003323301.2	1349	1150	0	0
XM_003323302.2	749	550	0	0
XM_003323303.2	2884	2685	0	0
XM_003323304.1	1248	1049	0	0
XM_003323305.2	7113	6914	0	0
XM_003323310.2	3713	3514	0	0
XM_003323311.2	2936	2737	0	0
XM_003323313.1	462	263	0	0
XM_003323315.2	1657	1458	0	0
XM_003323317.1	1218	1019	0	0
XM_003323318.2	423	224	0	0
XM_003323320.1	501	302	0	0
XM_003323321.2	345	146	0	0
XM_003323323.2	309	110	0	0
XM_003323324.2	603	404	0	0
XM_003323325.2	591	392	0	0
XM_003323327.2	1749	1550	0	0
XM_003323328.2	2244	2045	0	0
XM_003323329.2	1305	1106	0	0
XM_003323332.2	2604	2405	0	0
XM_003323334.2	1368	1169	0	0
XM_003323335.2	768	569	0	0
XM_003323336.1	426	227	0	0
XM_003323338.2	1365	1166	0	0
XM_003323339.2	486	287	0	0
XM_003323340.2	1923	1724	0	0
XM_003323341.2	1164	965	0	0
XM_003323344.2	2757	2558	0	0
XM_003323345.2	2664	2465	0	0
XM_003323346.2	1140	941	0	0
XM_003323348.1	2589	2390	0	0
XM_003323349.2	1236	1037	0	0
XM_003323350.1	492	293	0	0
XM_003323353.2	2187	1988	0	0
XM_003323354.2	1390	1191	0	0
XM_003323355.2	2728	2529	0	0
XM_003323356.2	801	602	0	0
XM_003323357.2	1308	1109	0	0
XM_003323359.2	417	218	0	0
XM_003323360.2	1156	957	0	0
XM_003323361.2	1466	1267	0	0
XM_003323362.2	1811	1612	0	0
XM_003323363.2	1910	1711	0	0
XM_003323364.2	345	146	0	0
XM_003323365.2	1665	1466	0	0
XM_003323366.2	2737	2538	0	0
XM_003323367.2	2726	2527	0	0
XM_003323370.2	1098	899	0	0
XM_003323371.2	1685	1486	0	0
XM_003323374.2	1572	1373	0	0
XM_003323375.2	1521	1322	0	0
XM_003323378.2	1101	902	0	0
XM_003323381.2	453	254	0	0
XM_003323382.1	1122	923	0	0
XM_003323386.2	831	632	0	0
XM_003323387.2	1903	1704	0	0
XM_003323388.2	1155	956	0	0
XM_003323389.2	1002	803	0	0
XM_003323390.2	924	725	0	0
XM_003323391.2	847	648	0	0
XM_003323393.2	402	203	0	0
XM_003323395.1	561	362	0	0
XM_003323396.2	1167	968	0	0
XM_003323400.2	737	538	0	0
XM_003323401.2	524	325	0	0
XM_003323402.2	1539	1340	0	0
XM_003323403.2	1894	1695	0	0
XM_003323404.2	498	299	0	0
XM_003323405.2	1472	1273	0	0
XM_003323406.2	363	164	0	0
XM_003323407.2	1509	1310	0	0
XM_003323408.2	1246	1047	0	0
XM_003323409.2	2789	2590	0	0
XM_003323412.1	843	644	0	0
XM_003323413.2	1746	1547	0	0
XM_003323414.2	823	624	0	0
XM_003323415.2	878	679	0	0
XM_003323419.2	1820	1621	0	0
XM_003323420.2	489	290	0	0
XM_003323421.1	1443	1244	0	0
XM_003323422.2	894	695	0	0
XM_003323423.2	1520	1321	0	0
XM_003323426.2	2060	1861	0	0
XM_003323427.2	321	122	0	0
XM_003323428.1	1542	1343	0	0
XM_003323429.2	1176	977	0	0
XM_003323434.1	459	260	0	0
XM_003323436.2	1074	875	0	0
XM_003323437.2	1466	1267	0	0
XM_003323438.1	174	9.99669	0	0
XM_003323439.2	1191	992	0	0
XM_003323444.2	363	164	0	0
XM_003323445.1	474	275	0	0
XM_003323447.2	774	575	0	0
XM_003323449.1	531	332	0	0
XM_003323451.1	360	161	0	0
XM_003323452.1	1308	1109	0	0
XM_003323453.2	219	25.9389	0	0
XM_003323455.2	1278	1079	0	0
XM_003323456.1	360	161	0	0
XM_003323459.1	306	107	0	0
XM_003323460.2	769	570	0	0
XM_003323461.2	1092	893	0	0
XM_003323462.2	1231	1032	0	0
XM_003323463.2	1434	1235	0	0
XM_003323464.2	1104	905	0	0
XM_003323465.2	744	545	0	0
XM_003323466.2	900	701	0	0
XM_003323467.2	2203	2004	0	0
XM_003323468.2	747	548	0	0
XM_003323469.1	1017	818	0	0
XM_003323470.1	549	350	0	0
XM_003323471.2	3768	3569	0	0
XM_003323472.2	3319	3120	0	0
XM_003323473.2	655	456	0	0
XM_003323474.2	564	365	0	0
XM_003323477.2	219	25.9389	0	0
XM_003323478.2	786	587	0	0
XM_003323479.2	1766	1567	0	0
XM_003323480.2	849	650	0	0
XM_003323483.2	2192	1993	0	0
XM_003323484.2	2263	2064	0	0
XM_003323485.1	1812	1613	0	0
XM_003323487.1	1305	1106	0	0
XM_003323489.1	282	83.0016	0	0
XM_003323491.1	663	464	0	0
XM_003323493.2	579	380	0	0
XM_003323494.2	1104	905	0	0
XM_003323495.2	798	599	0	0
XM_003323496.2	2700	2501	0	0
XM_003323497.2	1335	1136	0	0
XM_003323502.2	597	398	0	0
XM_003323503.1	2358	2159	0	0
XM_003323504.2	375	176	0	0
XM_003323506.2	357	158	0	0
XM_003323508.2	661	462	0	0
XM_003323511.2	1797	1598	0	0
XM_003323512.1	312	113	0	0
XM_003323513.2	341	142	0	0
XM_003323515.2	1261	1062	0	0
XM_003323517.2	949	750	0	0
XM_003323518.2	459	260	0	0
XM_003323519.1	951	752	0	0
XM_003323523.2	2014	1815	0	0
XM_003323524.2	3842	3643	0	0
XM_003323527.2	592	393	0	0
XM_003323528.2	1538	1339	0	0
XM_003323529.2	1920	1721	0	0
XM_003323530.2	813	614	0	0
XM_003323531.1	3297	3098	0	0
XM_003323532.1	1335	1136	0	0
XM_003323533.2	966	767	0	0
XM_003323534.1	1005	806	0	0
XM_003323535.2	2824	2625	0	0
XM_003323538.2	1939	1740	1	3359.95
XM_003323539.1	465	266	0	0
XM_003323541.2	1851	1652	0	0
XM_003323542.1	657	458	0	0
XM_003323543.2	1497	1298	0	0
XM_003323544.2	1673	1474	0	0
XM_003323545.2	3199	3000	0	0
XM_003323547.2	2302	2103	0	0
XM_003323550.2	1092	893	0	0
XM_003323551.2	333	134	0	0
XM_003323552.1	702	503	0	0
XM_003323554.1	645	446	0	0
XM_003323556.1	612	413	0	0
XM_003323561.2	276	77.0053	0	0
XM_003323563.2	4173	3974	0	0
XM_003323568.2	489	290	0	0
XM_003323569.2	219	25.9389	0	0
XM_003323572.1	669	470	0	0
XM_003323577.2	462	263	0	0
XM_003323579.2	1056	857	0	0
XM_003323580.1	1077	878	0	0
XM_003323582.2	741	542	0	0
XM_003323583.2	297	98.0001	0	0
XM_003323584.2	522	323	0	0
XM_003323585.1	1227	1028	0	0
XM_003323587.2	1332	1133	0	0
XM_003323588.1	1104	905	0	0
XM_003323589.2	330	131	0	0
XM_003323590.2	369	170	0	0
XM_003323591.1	426	227	0	0
XM_003323592.2	1062	863	0	0
XM_003323594.1	630	431	0	0
XM_003323602.1	753	554	0	0
XM_003323603.2	324	125	0	0
XM_003323605.2	4704	4505	0	0
XM_003323608.2	591	392	0	0
XM_003323609.2	1861	1662	0	0
XM_003323612.2	1641	1442	0	0
XM_003323613.2	1320	1121	0	0
XM_003323615.2	1485	1286	0	0
XM_003323616.2	780	581	0	0
XM_003323617.2	2288	2089	0	0
XM_003323620.2	1562	1363	0	0
XM_003323621.2	1630	1431	0	0
XM_003323623.2	1188	989	0	0
XM_003323625.2	4410	4211	0	0
XM_003323626.2	2005	1806	0	0
XM_003323627.2	1705	1506	0	0
XM_003323629.1	333	134	0	0
XM_003323630.2	729	530	0	0
XM_003323631.2	728	529	0	0
XM_003323632.2	308	109	0	0
XM_003323633.1	312	113	0	0
XM_003323634.2	297	98.0001	0	0
XM_003323635.2	3727	3528	0	0
XM_003323636.2	601	402	0	0
XM_003323637.2	1676	1477	0	0
XM_003323638.1	645	446	0	0
XM_003323639.1	1077	878	0	0
XM_003323640.2	1590	1391	0	0
XM_003323642.1	774	575	0	0
XM_003323646.2	2942	2743	0	0
XM_003323650.1	624	425	0	0
XM_003323651.2	619	420	0	0
XM_003323652.2	2115	1916	0	0
XM_003323655.2	542	343	0	0
XM_003323657.2	2940	2741	0	0
XM_003323658.1	354	155	0	0
XM_003323659.2	360	161	0	0
XM_003323660.2	2010	1811	0	0
XM_003323661.2	1836	1637	0	0
XM_003323662.2	598	399	0	0
XM_003323663.1	1527	1328	0	0
XM_003323666.2	648	449	0	0
XM_003323667.1	2244	2045	0	0
XM_003323672.2	1392	1193	0	0
XM_003323673.2	2826	2627	0	0
XM_003323674.1	1536	1337	0	0
XM_003323675.2	813	614	0	0
XM_003323676.2	3231	3032	0	0
XM_003323677.2	439	240	0	0
XM_003323678.2	1012	813	0	0
XM_003323680.2	1773	1574	0	0
XM_003323681.2	2163	1964	0	0
XM_003323687.2	5625	5426	0	0
XM_003323689.1	2070	1871	0	0
XM_003323690.2	1310	1111	0	0
XM_003323691.1	843	644	0	0
XM_003323696.2	348	149	0	0
XM_003323697.2	2439	2240	0	0
XM_003323698.2	3506	3307	0	0
XM_003323699.2	1368	1169	0	0
XM_003323700.2	282	83.0016	0	0
XM_003323702.1	1719	1520	0	0
XM_003323703.2	1854	1655	0	0
XM_003323704.2	1529	1330	0	0
XM_003323705.2	831	632	0	0
XM_003323706.2	2588	2389	0	0
XM_003323707.2	1426	1227	0	0
XM_003323709.2	1065	866	0	0
XM_003323711.2	813	614	0	0
XM_003323712.2	510	311	0	0
XM_003323713.1	489	290	0	0
XM_003323714.2	527	328	0	0
XM_003323715.2	4080	3881	0	0
XM_003323716.1	330	131	0	0
XM_003323717.2	1172	973	0	0
XM_003323718.2	2572	2373	0	0
XM_003323719.2	1092	893	0	0
XM_003323720.1	339	140	0	0
XM_003323722.2	756	557	0	0
XM_003323725.2	1636	1437	0	0
XM_003323727.1	720	521	0	0
XM_003323728.2	1605	1406	0	0
XM_003323729.2	725	526	0	0
XM_003323730.2	1830	1631	0	0
XM_003323732.1	372	173	0	0
XM_003323738.2	486	287	0	0
XM_003323740.2	1385	1186	0	0
XM_003323741.2	1772	1573	0	0
XM_003323745.1	1599	1400	0	0
XM_003323746.2	543	344	0	0
XM_003323747.1	333	134	0	0
XM_003323749.2	3655	3456	0	0
XM_003323750.1	408	209	0	0
XM_003323751.2	2710	2511	0	0
XM_003323753.2	1278	1079	0	0
XM_003323755.2	488	289	0	0
XM_003323756.1	402	203	0	0
XM_003323758.2	1872	1673	0	0
XM_003323763.1	1299	1100	0	0
XM_003323764.2	2179	1980	0	0
XM_003323767.2	1520	1321	0	0
XM_003323768.2	1755	1556	0	0
XM_003323770.2	501	302	0	0
XM_003323771.2	1935	1736	0	0
XM_003323772.2	856	657	0	0
XM_003323773.2	1722	1523	0	0
XM_003323775.2	1914	1715	0	0
XM_003323776.2	1128	929	0	0
XM_003323777.1	861	662	0	0
XM_003323780.2	787	588	0	0
XM_003323784.1	417	218	0	0
