target_id	length	eff_length	est_counts	tpm
XM_003323167.1	1854	1655	0	0
XM_003323168.2	1923	1724	0	0
XM_003323170.1	1803	1604	0	0
XM_003323171.1	930	731	0	0
XM_003323172.2	2030	1831	6	60.7672
XM_003323173.2	369	170	0	0
XM_003323174.2	2242	2043	0	0
XM_003323175.2	1387	1188	0	0
XM_003323180.2	4663	4464	1	4.15415
XM_003323181.2	2262	2063	7	62.9223
XM_003323182.2	2573	2374	5	39.0567
XM_003323183.1	2442	2243	0	0
XM_003323187.1	2613	2414	0	0
XM_003323189.2	498	299	0	0
XM_003323190.2	2644	2445	1	7.5845
XM_003323191.2	1344	1145	0	0
XM_003323192.2	1716	1517	5	61.121
XM_003323193.2	1776	1577	1	11.7591
XM_003323194.2	1562	1363	4	54.4215
XM_003323195.2	1860	1661	5	55.8221
XM_003323196.2	1365	1166	1	15.904
XM_003323197.1	369	170	0	0
XM_003323199.2	1328	1129	2	32.8505
XM_003323200.2	1965	1766	3	31.5019
XM_003323201.1	957	758	0	0
XM_003323202.2	3836	3637	1	5.09874
XM_003323203.2	643	444	0	0
XM_003323204.2	3266	3067	8	48.3707
XM_003323205.2	1368	1169	0	0
XM_003323206.2	4335	4136	10	44.8359
XM_003323207.2	461	262	0	0
XM_003323209.2	1346	1147	2	32.335
XM_003323210.2	818	619	214	6411.05
XM_003323211.2	570	371	11	549.825
XM_003323212.2	969	770	0	0
XM_003323213.1	279	80.003	1	231.793
XM_003323214.2	945	746	0	0
XM_003323215.2	1100	901	3	61.7451
XM_003323216.2	1612	1413	8	104.991
XM_003323217.2	684	485	0	0
XM_003323218.2	1922	1723	0	0
XM_003323219.2	333	134	0	0
XM_003323225.2	1056	857	1	21.6384
XM_003323226.2	378	179	0	0
XM_003323228.2	1995	1796	4	41.3009
XM_003323229.2	2135	1936	3	28.7357
XM_003323230.2	3415	3216	0	0
XM_003323231.2	2966	2767	6	40.2113
XM_003323233.2	1530	1331	1	13.9325
XM_003323234.2	1888	1689	5	54.8967
XM_003323235.2	780	581	0	0
XM_003323236.2	383	184	0	0
XM_003323237.1	771	572	0	0
XM_003323238.2	1068	869	4	85.3584
XM_003323239.2	3413	3214	1	5.76979
XM_003323240.2	1710	1511	0	0
XM_003323242.2	1636	1437	0	0
XM_003323243.2	2767	2568	1	7.22123
XM_003323244.2	2561	2362	0	0
XM_003323247.2	405	206	0	0
XM_003323248.2	4278	4079	1	4.54624
XM_003323249.2	2376	2177	0	0
XM_003323251.2	1001	802	0	0
XM_003323254.1	699	500	0	0
XM_003323255.1	309	110	0	0
XM_003323256.2	1495	1296	0	0
XM_003323259.2	4036	3837	2	9.66594
XM_003323260.2	2046	1847	0	0
XM_003323261.2	1176	977	1	18.9807
XM_003323262.2	1926	1727	3	32.2133
XM_003323265.2	897	698	0	0
XM_003323268.2	243	44.7603	0	0
XM_003323269.2	2220	2021	9	82.5814
XM_003323272.2	838	639	0	0
XM_003323274.2	183	11.741	0	0
XM_003323275.2	5279	5080	2	7.30083
XM_003323276.2	707	508	0	0
XM_003323277.2	2110	1911	0	0
XM_003323278.1	462	263	0	0
XM_003323279.2	5448	5249	0	0
XM_003323280.2	1551	1352	73	1001.27
XM_003323281.2	1059	860	0	0
XM_003323282.2	665	466	0	0
XM_003323283.1	1287	1088	0	0
XM_003323284.2	1201	1002	0	0
XM_003323285.2	2228	2029	29	265.046
XM_003323286.1	135	5.87326	0	0
XM_003323289.1	486	287	0	0
XM_003323290.2	4020	3821	0	0
XM_003323292.2	4988	4789	3	11.6167
XM_003323293.2	1876	1677	0	0
XM_003323295.2	2189	1990	12	111.824
XM_003323296.1	741	542	0	0
XM_003323298.2	924	725	0	0
XM_003323299.2	1503	1304	0	0
XM_003323300.1	825	626	0	0
XM_003323301.2	1349	1150	166	2676.8
XM_003323302.2	749	550	0	0
XM_003323303.2	2884	2685	8.97799e-06	6.2007e-05
XM_003323304.1	1248	1049	0	0
XM_003323305.2	7113	6914	9	24.139
XM_003323310.2	3713	3514	0	0
XM_003323311.2	2936	2737	2	13.5507
XM_003323313.1	462	263	0	0
XM_003323315.2	1657	1458	7	89.0321
XM_003323317.1	1218	1019	3	54.595
XM_003323318.2	423	224	0	0
XM_003323320.1	501	302	0	0
XM_003323321.2	345	146	0	0
XM_003323323.2	309	110	0	0
XM_003323324.2	603	404	0	0
XM_003323325.2	591	392	0	0
XM_003323327.2	1749	1550	8	95.7115
XM_003323328.2	2244	2045	2	18.1361
XM_003323329.2	1305	1106	0	0
XM_003323332.2	2604	2405	15	115.66
XM_003323334.2	1368	1169	0	0
XM_003323335.2	768	569	0	0
XM_003323336.1	426	227	0	0
XM_003323338.2	1365	1166	0	0
XM_003323339.2	486	287	0	0
XM_003323340.2	1923	1724	0	0
XM_003323341.2	1164	965	0	0
XM_003323344.2	2757	2558	4	28.9978
XM_003323345.2	2664	2465	0	0
XM_003323346.2	1140	941	0	0
XM_003323348.1	2589	2390	1	7.75904
XM_003323349.2	1236	1037	0	0
XM_003323350.1	492	293	0	0
XM_003323353.2	2187	1988	0	0
XM_003323354.2	1390	1191	1	15.5702
XM_003323355.2	2728	2529	0	0
XM_003323356.2	801	602	0	0
XM_003323357.2	1308	1109	6	100.329
XM_003323359.2	417	218	0	0
XM_003323360.2	1156	957	0	0
XM_003323361.2	1466	1267	0	0
XM_003323362.2	1811	1612	0	0
XM_003323363.2	1910	1711	1	10.8382
XM_003323364.2	345	146	0	0
XM_003323365.2	1665	1466	19	240.34
XM_003323366.2	2737	2538	2	14.6132
XM_003323367.2	2726	2527	3.12177	22.9088
XM_003323370.2	1098	899	0	0
XM_003323371.2	1685	1486	56	698.836
XM_003323374.2	1572	1373	5	67.5314
XM_003323375.2	1521	1322	1	14.0273
XM_003323378.2	1101	902	0	0
XM_003323381.2	453	254	0	0
XM_003323382.1	1122	923	0	0
XM_003323386.2	831	632	1	29.3419
XM_003323387.2	1903	1704	1	10.8827
XM_003323388.2	1155	956	48	931.085
XM_003323389.2	1002	803	0	0
XM_003323390.2	924	725	18	460.406
XM_003323391.2	847	648	0	0
XM_003323393.2	402	203	0	0
XM_003323395.1	561	362	0	0
XM_003323396.2	1167	968	0	0
XM_003323400.2	737	538	0	0
XM_003323401.2	524	325	1	57.0588
XM_003323402.2	1539	1340	0	0
XM_003323403.2	1894	1695	2	21.881
XM_003323404.2	498	299	0	0
XM_003323405.2	1472	1273	0	0
XM_003323406.2	363	164	0	0
XM_003323407.2	1509	1310	0	0
XM_003323408.2	1246	1047	0	0
XM_003323409.2	2789	2590	4	28.6396
XM_003323412.1	843	644	0	0
XM_003323413.2	1746	1547	0	0
XM_003323414.2	823	624	0	0
XM_003323415.2	878	679	4	109.244
XM_003323419.2	1820	1621	2	22.8798
XM_003323420.2	489	290	0	0
XM_003323421.1	1443	1244	0	0
XM_003323422.2	894	695	0	0
XM_003323423.2	1520	1321	2	28.0759
XM_003323426.2	2060	1861	10	99.6459
XM_003323427.2	321	122	0	0
XM_003323428.1	1542	1343	0	0
XM_003323429.2	1176	977	0	0
XM_003323434.1	459	260	0	0
XM_003323436.2	1074	875	2	42.3865
XM_003323437.2	1466	1267	8	117.09
XM_003323438.1	174	9.99669	0	0
XM_003323439.2	1191	992	0	0
XM_003323444.2	363	164	0	0
XM_003323445.1	474	275	0	0
XM_003323447.2	774	575	0	0
XM_003323449.1	531	332	0	0
XM_003323451.1	360	161	0	0
XM_003323452.1	1308	1109	0	0
XM_003323453.2	219	25.9389	0	0
XM_003323455.2	1278	1079	0	0
XM_003323456.1	360	161	0	0
XM_003323459.1	306	107	0	0
XM_003323460.2	769	570	1	32.5335
XM_003323461.2	1092	893	0	0
XM_003323462.2	1231	1032	0	0
XM_003323463.2	1434	1235	1	15.0155
XM_003323464.2	1104	905	1	20.4907
XM_003323465.2	744	545	3.0552	103.956
XM_003323466.2	900	701	0	0
XM_003323467.2	2203	2004	0	0
XM_003323468.2	747	548	0	0
XM_003323469.1	1017	818	0	0
XM_003323470.1	549	350	0	0
XM_003323471.2	3768	3569	5.43881	28.2594
XM_003323472.2	3319	3120	0.00838078	0.0498122
XM_003323473.2	655	456	0	0
XM_003323474.2	564	365	0	0
XM_003323477.2	219	25.9389	0	0
XM_003323478.2	786	587	0	0
XM_003323479.2	1766	1567	14	165.678
XM_003323480.2	849	650	0	0
XM_003323483.2	2192	1993	0	0
XM_003323484.2	2263	2064	0	0
XM_003323485.1	1812	1613	0	0
XM_003323487.1	1305	1106	0	0
XM_003323489.1	282	83.0016	0	0
XM_003323491.1	663	464	0	0
XM_003323493.2	579	380	0	0
XM_003323494.2	1104	905	0	0
XM_003323495.2	798	599	0	0
XM_003323496.2	2700	2501	0	0
XM_003323497.2	1335	1136	0	0
XM_003323502.2	597	398	0	0
XM_003323503.1	2358	2159	0	0
XM_003323504.2	375	176	1	105.364
XM_003323506.2	357	158	0	0
XM_003323508.2	661	462	0	0
XM_003323511.2	1797	1598	0	0
XM_003323512.1	312	113	0	0
XM_003323513.2	341	142	0	0
XM_003323515.2	1261	1062	2	34.923
XM_003323517.2	949	750	1	24.7255
XM_003323518.2	459	260	0	0
XM_003323519.1	951	752	0	0
XM_003323523.2	2014	1815	1	10.2171
XM_003323524.2	3842	3643	0	0
XM_003323527.2	592	393	0	0
XM_003323528.2	1538	1339	2	27.6984
XM_003323529.2	1920	1721	7	75.4264
XM_003323530.2	813	614	0	0
XM_003323531.1	3297	3098	0	0
XM_003323532.1	1335	1136	0	0
XM_003323533.2	966	767	0	0
XM_003323534.1	1005	806	0	0
XM_003323535.2	2824	2625	5	35.3221
XM_003323538.2	1939	1740	46	490.247
XM_003323539.1	465	266	0	0
XM_003323541.2	1851	1652	0	0
XM_003323542.1	657	458	0	0
XM_003323543.2	1497	1298	3	42.86
XM_003323544.2	1673	1474	0	0
XM_003323545.2	3199	3000	15	92.7206
XM_003323547.2	2302	2103	12	105.815
XM_003323550.2	1092	893	0	0
XM_003323551.2	333	134	0	0
XM_003323552.1	702	503	0	0
XM_003323554.1	645	446	0	0
XM_003323556.1	612	413	0	0
XM_003323561.2	276	77.0053	0	0
XM_003323563.2	4173	3974	0	0
XM_003323568.2	489	290	0	0
XM_003323569.2	219	25.9389	0	0
XM_003323572.1	669	470	0	0
XM_003323577.2	462	263	0	0
XM_003323579.2	1056	857	0	0
XM_003323580.1	1077	878	0	0
XM_003323582.2	741	542	0	0
XM_003323583.2	297	98.0001	0	0
XM_003323584.2	522	323	0	0
XM_003323585.1	1227	1028	0	0
XM_003323587.2	1332	1133	0	0
XM_003323588.1	1104	905	0	0
XM_003323589.2	330	131	0	0
XM_003323590.2	369	170	0	0
XM_003323591.1	426	227	0	0
XM_003323592.2	1062	863	0	0
XM_003323594.1	630	431	0	0
XM_003323602.1	753	554	0	0
XM_003323603.2	324	125	0	0
XM_003323605.2	4704	4505	5	20.5817
XM_003323608.2	591	392	0	0
XM_003323609.2	1861	1662	1	11.1577
XM_003323612.2	1641	1442	0	0
XM_003323613.2	1320	1121	0	0
XM_003323615.2	1485	1286	0	0
XM_003323616.2	780	581	6	191.505
XM_003323617.2	2288	2089	5	44.3851
XM_003323620.2	1562	1363	0	0
XM_003323621.2	1630	1431	0	0
XM_003323623.2	1188	989	0	0
XM_003323625.2	4410	4211	0	0
XM_003323626.2	2005	1806	1	10.2681
XM_003323627.2	1705	1506	0	0
XM_003323629.1	333	134	0	0
XM_003323630.2	729	530	0	0
XM_003323631.2	728	529	10	350.55
XM_003323632.2	308	109	0	0
XM_003323633.1	312	113	0	0
XM_003323634.2	297	98.0001	0	0
XM_003323635.2	3727	3528	5	26.2813
XM_003323636.2	601	402	0	0
XM_003323637.2	1676	1477	1	12.5553
XM_003323638.1	645	446	0	0
XM_003323639.1	1077	878	11	232.329
XM_003323640.2	1590	1391	0	0
XM_003323642.1	774	575	0	0
XM_003323646.2	2942	2743	2	13.521
XM_003323650.1	624	425	0	0
XM_003323651.2	619	420	0	0
XM_003323652.2	2115	1916	5	48.3928
XM_003323655.2	542	343	0	0
XM_003323657.2	2940	2741	2	13.5309
XM_003323658.1	354	155	0	0
XM_003323659.2	360	161	0	0
XM_003323660.2	2010	1811	10	102.397
XM_003323661.2	1836	1637	0	0
XM_003323662.2	598	399	0	0
XM_003323663.1	1527	1328	0	0
XM_003323666.2	648	449	0	0
XM_003323667.1	2244	2045	1	9.06803
XM_003323672.2	1392	1193	0	0
XM_003323673.2	2826	2627	0	0
XM_003323674.1	1536	1337	0	0
XM_003323675.2	813	614	0	0
XM_003323676.2	3231	3032	0	0
XM_003323677.2	439	240	0	0
XM_003323678.2	1012	813	1	22.8095
XM_003323680.2	1773	1574	11	129.597
XM_003323681.2	2163	1964	2	18.884
XM_003323687.2	5625	5426	1	3.41764
XM_003323689.1	2070	1871	0	0
XM_003323690.2	1310	1111	0	0
XM_003323691.1	843	644	0	0
XM_003323696.2	348	149	0	0
XM_003323697.2	2439	2240	0	0
XM_003323698.2	3506	3307	10	56.0753
XM_003323699.2	1368	1169	0	0
XM_003323700.2	282	83.0016	0	0
XM_003323702.1	1719	1520	0	0
XM_003323703.2	1854	1655	1	11.2049
XM_003323704.2	1529	1330	0	0
XM_003323705.2	831	632	0	0
XM_003323706.2	2588	2389	0	0
XM_003323707.2	1426	1227	5	75.5669
XM_003323709.2	1065	866	1	21.4135
XM_003323711.2	813	614	0	0
XM_003323712.2	510	311	0	0
XM_003323713.1	489	290	0	0
XM_003323714.2	527	328	2	113.074
XM_003323715.2	4080	3881	4	19.1127
XM_003323716.1	330	131	0	0
XM_003323717.2	1172	973	0	0
XM_003323718.2	2572	2373	0	0
XM_003323719.2	1092	893	0	0
XM_003323720.1	339	140	0	0
XM_003323722.2	756	557	0	0
XM_003323725.2	1636	1437	2.65655e-05	0.000342821
XM_003323727.1	720	521	0	0
XM_003323728.2	1605	1406	2	26.3785
XM_003323729.2	725	526	0	0
XM_003323730.2	1830	1631	0	0
XM_003323732.1	372	173	0	0
XM_003323738.2	486	287	0	0
XM_003323740.2	1385	1186	3	46.9075
XM_003323741.2	1772	1573	4	47.156
XM_003323745.1	1599	1400	0	0
XM_003323746.2	543	344	0	0
XM_003323747.1	333	134	0	0
XM_003323749.2	3655	3456	1	5.36577
XM_003323750.1	408	209	0	0
XM_003323751.2	2710	2511	3	22.1554
XM_003323753.2	1278	1079	0	0
XM_003323755.2	488	289	0	0
XM_003323756.1	402	203	0	0
XM_003323758.2	1872	1673	0	0
XM_003323763.1	1299	1100	0	0
XM_003323764.2	2179	1980	0	0
XM_003323767.2	1520	1321	5	70.1897
XM_003323768.2	1755	1556	0	0
XM_003323770.2	501	302	3	184.213
XM_003323771.2	1935	1736	2	21.3642
XM_003323772.2	856	657	1	28.2254
XM_003323773.2	1722	1523	1	12.176
XM_003323775.2	1914	1715	2	21.6258
XM_003323776.2	1128	929	2	39.9227
XM_003323777.1	861	662	0	0
XM_003323780.2	787	588	0	0
XM_003323784.1	417	218	0	0
XM_003323785.2	2115	1916	0	0
XM_003323786.2	2523	2324	5	39.897
XM_003323787.1	600	401	4	184.979
XM_003323789.2	1321	1122	0	0
XM_003323791.2	429	230	0	0
XM_003323792.2	249	50.3754	0	0
XM_003323793.1	330	131	0	0
XM_003323794.2	540	341	0	0
XM_003323795.2	2429	2230	4	33.263
XM_003323799.1	315	116	0	0
XM_003323801.2	1915	1716	1	10.8066
XM_003323802.2	793	594	0	0
XM_003323804.2	839	640	0	0
XM_003323805.2	2216	2017	0	0
XM_003323807.2	1331	1132	0	0
XM_003323808.2	383	184	0	0
XM_003323809.2	744	545	0	0
XM_003323811.2	1930	1731	1	10.7129
XM_003323814.2	363	164	0	0
XM_003323817.2	414	215	0	0
XM_003323818.2	228	32.1317	0	0
XM_003323819.2	321	122	0	0
XM_003323820.2	1991	1792	1	10.3483
XM_003323822.2	493	294	0	0
XM_003323824.2	913	714	0	0
XM_003323826.2	273	74.0093	0	0
XM_003323827.1	1194	995	0	0
XM_003323829.1	2646	2447	0	0
XM_003323831.2	1230	1031	0	0
XM_003323832.1	1206	1007	0	0
XM_003323833.2	760	561	1	33.0555
XM_003323837.2	8472	8273	6	13.4491
XM_003323840.2	796	597	0	0
XM_003323841.1	309	110	0	0
XM_003323842.2	3264	3065	0	0
XM_003323843.1	603	404	0	0
XM_003323844.2	932	733	3.48265	88.1073
XM_003323845.2	1086	887	4.51735	94.4422
XM_003323846.2	2351	2152	2	17.2343
XM_003323848.2	255	56.1701	0	0
XM_003323850.1	867	668	0	0
XM_003323852.2	465	266	0	0
XM_003323853.2	1921	1722	4	43.0758
XM_003323856.2	566	367	0	0
XM_003323857.2	2907	2708	4	27.3916
XM_003323859.2	174	9.99669	0	0
XM_003323860.2	1347	1148	2	32.3068
XM_003323861.2	462	263	0	0
XM_003323863.2	411	212	0	0
XM_003323866.1	1632	1433	3	38.8223
XM_003323867.1	387	188	0	0
XM_003323870.1	300	101	0	0
XM_003323871.2	669	470	0	0
XM_003323873.2	930	731	0	0
XM_003323877.2	1260	1061	0	0
XM_003323878.2	1204	1005	1	18.4519
XM_003323879.1	570	371	0	0
XM_003323885.2	424	225	0	0
XM_003323888.1	867	668	0	0
XM_003323889.2	2790	2591	3	21.4714
XM_003323892.1	1254	1055	0	0
XM_003323893.2	504	305	0	0
XM_003323894.1	486	287	0	0
XM_003323895.2	1152	953	0	0
XM_003323896.2	629	430	0	0
XM_003323897.2	348	149	0	0
XM_003323901.2	2154	1955	0	0
XM_003323904.1	2058	1859	0	0
XM_003323905.2	903	704	0	0
XM_003323906.2	3036	2837	0	0
XM_003323907.2	2109	1910	1	9.70896
XM_003323910.2	1277	1078	0	0
XM_003323911.2	1319	1120	0	0
XM_003323912.2	219	25.9389	0	0
XM_003323913.2	1264	1065	0	0
XM_003323915.2	267	68.0268	0	0
XM_003323916.2	792	593	0	0
XM_003323918.1	1389	1190	0	0
XM_003323919.2	1560	1361	0	0
XM_003323921.2	3007	2808	0	0
XM_003323922.2	2357	2158	0	0
XM_003323926.1	738	539	0	0
XM_003323927.1	432	233	0	0
XM_003323930.2	1210	1011	1	18.3423
XM_003323931.2	1414	1215	1	15.2626
XM_003323932.2	1434	1235	0	0
XM_003323933.1	1209	1010	1	18.3605
XM_003323934.1	546	347	0	0
XM_003323935.1	546	347	0	0
XM_003323936.2	1470	1271	0	0
XM_003323938.1	657	458	0	0
XM_003323940.1	762	563	0	0
XM_003323941.2	1192	993	0	0
XM_003323943.2	1451	1252	0	0
XM_003323944.1	723	524	0	0
XM_003323945.2	2932	2733	1	6.78526
XM_003323946.2	5563	5364	0	0
XM_003323947.1	546	347	0	0
XM_003323951.2	1244	1045	2	35.4911
XM_003323955.2	1647	1448	3	38.4201
XM_003323956.2	675	476	0	0
XM_003323957.1	408	209	0	0
XM_003323958.2	360	161	0	0
XM_003323959.2	588	389	0	0
XM_003323960.2	1476	1277	0	0
XM_003323964.1	270	71.016	0	0
XM_003323965.1	1539	1340	0	0
XM_003323966.2	645	446	0	0
XM_003323967.2	1193	994	16	298.497
XM_003323969.2	1776	1577	6	70.5546
XM_003323970.2	1305	1106	11	184.435
XM_003323972.1	327	128	0	0
XM_003323975.2	486	287	0	0
XM_003323976.2	3777	3578	2	10.3656
XM_003323977.2	1392	1193	0	0
XM_003323978.1	624	425	0	0
XM_003323979.1	1359	1160	0	0
XM_003323980.2	621	422	0	0
XM_003323981.2	1054	855	0	0
XM_003323985.2	2472	2273	33	269.228
XM_003323986.2	1354	1155	0	0
XM_003323987.2	2027	1828	1	10.1445
XM_003323988.2	2568	2369	1	7.82782
XM_003323989.2	4833	4634	9	36.0158
XM_003323992.2	1888	1689	6	65.8761
XM_003323993.2	923	724	0	0
XM_003323994.1	351	152	0	0
XM_003323997.2	3204	3005	5	30.8554
XM_003323998.2	1044	845	1	21.9457
XM_003323999.2	702	503	0	0
XM_003324000.2	561	362	1	51.2268
XM_003324002.2	908	709	0	0
XM_003324003.1	2109	1910	3	29.1269
XM_003324004.2	504	305	1	60.8004
XM_003324006.2	1363	1164	0	0
XM_003324007.2	671	472	0	0
XM_003324009.2	920	721	1	25.72
XM_003324010.2	4917	4718	1	3.9305
XM_003324011.2	598	399	8	371.812
XM_003324012.2	1089	890	0	0
XM_003324013.2	554	355	0	0
XM_003324014.2	594	395	0	0
XM_003324022.2	618	419	0	0
XM_003324023.2	1296	1097	0	0
XM_003324024.2	3286	3087	6	36.043
XM_003324027.2	4715	4516	4	16.4253
XM_003324028.1	522	323	0	0
XM_003324029.1	819	620	0	0
XM_003324031.1	2079	1880	0	0
XM_003324033.1	1119	920	0	0
XM_003324036.1	360	161	0	0
XM_003324037.1	1035	836	0	0
XM_003324038.2	1668	1469	0	0
XM_003324039.2	874	675	0	0
XM_003324041.2	1991	1792	5	51.7414
XM_003324042.2	2181	1982	4	37.425
XM_003324043.2	2666	2467	1	7.51687
XM_003324044.2	426	227	0	0
XM_003324048.2	163	8.39114	0	0
XM_003324049.2	1893	1694	0	0
XM_003324051.2	1474	1275	0	0
XM_003324052.2	1853	1654	1	11.2117
XM_003324053.2	2434	2235	2	16.5943
XM_003324054.2	872	673	0	0
XM_003324055.2	1332	1133	1	16.3673
XM_003324056.1	351	152	0	0
XM_003324058.2	1148	949	1	19.5407
XM_003324059.2	1392	1193	0	0
XM_003324060.2	1508	1309	0	0
XM_003324061.1	1956	1757	0	0
XM_003324062.2	3241	3042	5	30.4801
XM_003324063.1	1590	1391	0	0
XM_003324066.2	364	165	0	0
XM_003324067.1	336	137	0	0
XM_003324069.2	975	776	1	23.8971
XM_003324070.2	2006	1807	0	0
XM_003324071.1	471	272	0	0
XM_003324073.2	885	686	8	216.258
XM_003324076.2	1892	1693	5	54.767
XM_003324078.2	416	217	0	0
XM_003324079.2	475	276	0	0
XM_003324080.2	369	170	0	0
XM_003324082.1	2151	1952	0	0
XM_003324084.1	360	161	0	0
XM_003324085.1	1044	845	0	0
XM_003324086.2	1872	1673	0	0
XM_003324088.2	2539	2340	3	23.7745
XM_003324089.2	1197	998	2	37.1625
XM_003324090.2	5549	5350	26	90.1209
XM_003324091.2	2527	2328	0	0
XM_003324092.1	891	692	1	26.7978
XM_003324093.2	2103	1904	1	9.73955
XM_003324094.2	3243	3044	0	0
XM_003324098.2	858	659	0	0
XM_003324099.2	1622	1423	2	26.0634
XM_003324100.2	2120	1921	7	67.5735
XM_003324102.2	631	432	0	0
XM_003324103.2	369	170	0	0
XM_003324104.2	1827	1628	4	45.5629
XM_003324106.2	939	740	0	0
XM_003324108.1	870	671	0	0
XM_003324109.2	999	800	0	0
XM_003324113.2	1815	1616	0	0
XM_003324114.1	312	113	0	0
XM_003324115.2	1341	1142	0	0
XM_003324116.1	2589	2390	0	0
XM_003324117.1	1449	1250	0	0
XM_003324120.1	1752	1553	0	0
XM_003324122.2	822	623	0	0
XM_003324123.2	1721	1522	12	146.208
XM_003324124.2	2252	2053	3	27.0981
XM_003324125.2	2988	2789	5	33.2451
XM_003324126.2	1011	812	0	0
XM_003324127.1	489	290	1	63.9452
XM_003324129.2	2349	2150	42	362.257
XM_003324130.2	2418	2219	2	16.7139
XM_003324131.2	1986	1787	4	41.5089
XM_003324132.2	2222	2023	34	311.666
XM_003324136.2	1269	1070	0	0
XM_003324139.1	942	743	0	0
XM_003324147.2	2526	2327	0	0
XM_003324148.2	1139	940	0	0
XM_003324149.2	441	242	0	0
XM_003324150.2	815	616	0	0
XM_003324151.2	1356	1157	1	16.0278
XM_003324152.2	819	620	0	0
XM_003324153.1	2100	1901	0	0
XM_003324156.1	474	275	2	134.866
XM_003324158.2	2123	1924	0	0
XM_003324163.2	489	290	0	0
XM_003324171.1	540	341	0	0
XM_003324172.1	837	638	0	0
XM_003324173.1	300	101	0	0
XM_003324174.2	2612	2413	3	23.0553
XM_003324175.2	816	617	0	0
XM_003324176.2	901	702	0	0
XM_003324177.2	426	227	0	0
XM_003324178.2	629	430	0	0
XM_003324179.2	4781	4582	1	4.04717
XM_003324180.1	993	794	0	0
XM_003324182.2	1838	1639	0	0
XM_003324184.2	1397	1198	0	0
XM_003324185.2	919	720	0	0
XM_003324187.2	831	632	0	0
XM_003324189.1	1014	815	0	0
XM_003324191.2	1692	1493	0	0
XM_003324192.1	1626	1427	3	38.9855
XM_003324193.2	1497	1298	0	0
XM_003324194.2	2552	2353	48	378.29
XM_003324195.2	1782	1583	0	0
XM_003324197.2	438	239	0	0
XM_003324198.2	1785	1586	0	0
XM_003324199.2	429	230	1	80.6266
XM_003324200.2	543	344	1	53.9073
XM_003324201.2	748	549	0	0
XM_003324202.2	663	464	0	0
XM_003324203.1	537	338	1	54.8642
XM_003324206.1	1446	1247	0	0
XM_003324207.1	537	338	0	0
XM_003324208.2	826	627	0	0
XM_003324211.2	1044	845	5	109.728
XM_003324212.2	1539	1340	2	27.6778
XM_003324213.2	891	692	1	26.7978
XM_003324214.2	2492	2293	1	8.08727
XM_003324215.1	381	182	0	0
XM_003324216.2	464	265	0	0
XM_003324218.2	1426	1227	6	90.6803
XM_003324219.2	462	263	0	0
XM_003324220.2	4471	4272	0	0
XM_003324221.2	747	548	1	33.8396
XM_003324222.2	1377	1178	196	3085.44
XM_003324223.2	948	749	0	0
XM_003324224.2	1797	1598	0	0
XM_003324225.1	1107	908	0	0
XM_003324229.2	1509	1310	0.131076	1.85548
XM_003324230.2	1178	979	0	0
XM_003324233.2	378	179	0	0
XM_003324234.2	1307	1108	0	0
XM_003324235.2	3228	3029	0	0
XM_003324236.1	1227	1028	0	0
XM_003324238.2	4830	4631	2	8.00869
XM_003324239.1	2571	2372	0	0
XM_003324241.2	1550	1351	3	41.1786
XM_003324242.2	1694	1495	1	12.4041
XM_003324245.2	1527	1328	0	0
XM_003324247.2	1297	1098	0	0
XM_003324249.2	1968	1769	1	10.4828
XM_003324250.1	441	242	0	0
XM_003324252.2	1368	1169	0	0
XM_003324253.2	473	274	0	0
XM_003324256.2	273	74.0093	0	0
XM_003324257.2	364	165	0	0
XM_003324258.1	435	236	1	78.5767
XM_003324260.1	579	380	1	48.8003
XM_003324262.1	1692	1493	0	0
XM_003324264.2	1456	1257	1	14.7527
XM_003324265.2	966	767	15	362.662
XM_003324268.1	1068	869	0	0
XM_003324269.2	1542	1343	0	0
XM_003324270.2	1818	1619	0	0
XM_003324271.2	261	62.0706	0	0
XM_003324272.2	2943	2744	0	0
XM_003324273.2	537	338	0	0
XM_003324275.2	336	137	0	0
XM_003324277.1	348	149	0	0
XM_003324279.1	2160	1961	2	18.9129
XM_003324280.1	1194	995	0	0
XM_003324283.1	318	119	0	0
XM_003324285.1	870	671	0	0
XM_003324289.2	1325	1126	0	0
XM_003324290.2	1854	1655	0	0
XM_003324292.2	375	176	0	0
XM_003324293.1	354	155	0	0
XM_003324294.1	408	209	0	0
XM_003324295.2	1269	1070	0	0
XM_003324296.2	498	299	0	0
XM_003324297.2	1366	1167	0	0
XM_003324298.2	423	224	0	0
XM_003324300.2	1539	1340	0	0
XM_003324303.1	507	308	0	0
XM_003324304.1	402	203	0	0
XM_003324306.2	873	674	0	0
XM_003324309.2	3271	3072	2	12.073
XM_003324311.1	426	227	0	0
XM_003324312.2	3183	2984	2	12.429
XM_003324313.2	537	338	0	0
XM_003324314.1	351	152	0	0
XM_003324315.2	543	344	0	0
XM_003324316.1	921	722	0	0
XM_003324319.2	626	427	1	43.4288
XM_003324320.2	720	521	0	0
XM_003324321.2	324	125	0	0
XM_003324323.1	525	326	0	0
XM_003324326.2	709	510	1	36.361
XM_003324327.2	465	266	0	0
XM_003324328.2	3621	3422	5	27.0954
XM_003324329.2	794	595	0	0
XM_003324330.2	833	634	4	116.998
XM_003324331.2	3927	3728	4	19.8971
XM_003324332.2	1018	819	1	22.6424
XM_003324334.2	714	515	0	0
