target_id	length	eff_length	est_counts	tpm
XM_003711507.1	354	155	1	847.453
XM_003711508.1	1490	1291	0	0
XM_003711509.1	1266	1067	0	0
XM_003711510.1	837	638	0	0
XM_003711511.1	2515	2316	0	0
XM_003711512.1	1476	1277	0	0
XM_003711513.1	1536	1337	0	0
XM_003711514.1	1707	1508	0	0
XM_003711515.1	2615	2416	0	0
XM_003711516.1	782	583	9	2027.78
XM_003711517.1	3333	3134	1	41.9129
XM_003711518.1	4137	3938	0	0
XM_003711519.1	990	791	0	0
XM_003711520.1	1299	1100	0	0
XM_003711521.1	942	743	0	0
XM_003711522.1	1659	1460	0	0
XM_003711523.1	1455	1256	0	0
XM_003711524.1	2592	2393	1	54.8914
XM_003711525.1	411	212	0	0
XM_003711526.1	297	98.0001	0	0
XM_003711527.1	213	22.4695	0	0
XM_003711528.1	699	500	0	0
XM_003711529.1	243	44.7603	0	0
XM_003711530.1	243	44.7603	0	0
XM_003711531.1	243	44.7603	0	0
XM_003711532.1	243	44.7603	0	0
XM_003711533.1	243	44.7603	0	0
XM_003711534.1	243	44.7603	0	0
XM_003711535.1	708	509	0	0
XM_003711536.1	954	755	1	173.98
XM_003711537.1	342	143	0	0
XM_003711538.1	954	755	0	0
XM_003711539.1	1564	1365	0	0
XM_003711540.1	1818	1619	0	0
XM_003711541.1	1728	1529	0	0
XM_003711542.1	3387	3188	0	0
XM_003711543.1	1633	1434	0	0
XM_003711544.1	900	701	0	0
XM_003711545.1	4179	3980	9	297.034
XM_003711546.1	198	15.9266	0	0
XM_003711547.1	165	8.64817	0	0
XM_003711548.1	291	92.0002	0	0
XM_003711549.1	4663	4464	2	58.8509
XM_003711550.1	1938	1739	0	0
XM_003711551.1	2537	2338	0	0
XM_003711552.1	1285	1086	0	0
XM_003711553.1	1652	1453	0	0
XM_003711554.1	2621	2422	1	54.2342
XM_003711555.1	2118	1919	0	0
XM_003711556.1	2873	2674	0	0
XM_003711557.1	1360	1161	0	0
XM_003711558.1	2114	1915	0	0
XM_003711559.1	834	635	0	0
XM_003711560.1	351	152	0	0
XM_003711561.1	243	44.7603	0	0
XM_003711562.1	243	44.7603	0	0
XM_003711563.1	243	44.7603	0	0
XM_003711564.1	243	44.7603	0	0
XM_003711565.1	1927	1728	0	0
XM_003711566.1	2246	2047	0	0
XM_003711567.1	1164	965	0	0
XM_003711568.1	894	695	0	0
XM_003711569.1	780	581	3	678.254
XM_003711570.1	294	95.0001	0	0
XM_003711571.1	1863	1664	0	0
XM_003711572.1	291	92.0002	0	0
XM_003711573.1	435	236	0	0
XM_003711574.1	729	530	0	0
XM_003711575.1	2901	2702	2	97.2281
XM_003711576.1	3786	3587	0	0
XM_003711577.1	1239	1040	0	0
XM_003711578.1	2725	2526	0	0
XM_003711579.1	513	314	0	0
XM_003711580.1	855	656	0	0
XM_003711581.1	366	167	0	0
XM_003711582.1	729	530	0	0
XM_003711583.1	1326	1127	0	0
XM_003711584.1	279	80.003	0	0
XM_003711585.1	2196	1997	0	0
XM_003711586.1	1569	1370	1	95.8797
XM_003711587.1	747	548	0	0
XM_003711588.1	471	272	2	965.847
XM_003711589.1	642	443	6	1779.08
XM_003711590.1	636	437	0	0
XM_003711591.1	204	18.2087	0	0
XM_003711592.1	2376	2177	0	0
XM_003711593.1	318	119	0	0
XM_003711594.1	288	89.0004	0	0
XM_003711595.1	387	188	0	0
XM_003711596.1	243	44.7603	0	0
XM_003711597.1	243	44.7603	0	0
XM_003711598.1	660	461	0	0
XM_003711599.1	714	515	0	0
XM_003711600.1	357	158	0	0
XM_003711601.1	354	155	0	0
XM_003711602.1	363	164	0	0
XM_003711603.1	1594	1395	0	0
XM_003711604.1	2032	1833	0	0
XM_003711605.1	1538	1339	1	98.0994
XM_003711606.1	1329	1130	0	0
XM_003711607.1	1095	896	0	0
XM_003711608.1	2190	1991	0	0
XM_003711609.1	1785	1586	0	0
XM_003711610.1	576	377	0	0
XM_003711611.1	1236	1037	0	0
XM_003711612.1	1873	1674	0	0
XM_003711613.1	252	53.2554	0	0
XM_003711614.1	276	77.0053	0	0
XM_003711615.1	1470	1271	0	0
XM_003711616.1	444	245	0	0
XM_003711617.1	1676	1477	0	0
XM_003711618.1	1690	1491	1	88.0987
XM_003711619.1	1869	1670	0	0
XM_003711620.1	807	608	0	0
XM_003711621.1	1752	1553	0	0
XM_003711622.1	174	9.99669	0	0
XM_003711623.1	357	158	0	0
XM_003711624.1	561	362	0	0
XM_003711625.1	822	623	1	210.843
XM_003711626.1	1669	1470	1	89.3572
XM_003711627.1	222	27.8721	0	0
XM_003711628.1	960	761	0	0
XM_003711629.1	888	689	0	0
XM_003711630.1	1656	1457	0	0
XM_003711631.1	2366	2167	0	0
XM_003711632.1	4920	4721	0	0
XM_003711633.1	2592	2393	1	54.8914
XM_003711634.1	1566	1367	0	0
XM_003711635.1	1785	1586	0	0
XM_003711636.1	1457	1258	0	0
XM_003711637.1	2362	2163	0	0
XM_003711638.1	3080	2881	0	0
XM_003711639.1	1271	1072	0	0
XM_003711640.1	240	42.049	0	0
XM_003711641.1	2270	2071	3	190.278
XM_003711642.1	1643	1444	1	90.9662
XM_003711643.1	1158	959	0	0
XM_003711644.1	1062	863	0	0
XM_003711645.1	156	7.59116	0	0
XM_003711646.1	2871	2672	1	49.1599
XM_003711647.1	3916	3717	0	0
XM_003711648.1	1809	1610	0	0
XM_003711649.1	1983	1784	0	0
XM_003711650.1	3630	3431	1	38.2848
XM_003711651.1	762	563	0	0
XM_003711652.1	1896	1697	1	77.4043
XM_003711653.1	1536	1337	2	196.492
XM_003711654.1	2457	2258	1	58.1732
XM_003711655.1	723	524	1	250.678
XM_003711656.1	2781	2582	0	0
XM_003711657.1	1528	1329	0	0
XM_003711658.1	1857	1658	0	0
XM_003711659.1	1472	1273	0	0
XM_003711660.1	1044	845	0	0
XM_003711661.1	2325	2126	0	0
XM_003711662.1	4604	4405	0	0
XM_003711663.1	4681	4482	0	0
XM_003711664.1	867	668	0	0
XM_003711665.1	744	545	0	0
XM_003711666.1	1989	1790	1	73.3828
XM_003711667.1	2662	2463	0	0
XM_003711668.1	4271	4072	0	0
XM_003711669.1	2226	2027	0	0
XM_003711670.1	2810	2611	0	0
XM_003711671.1	2597	2398	0	0
XM_003711672.1	787	588	0	0
XM_003711673.1	309	110	0	0
XM_003711674.1	1097	898	0	0
XM_003711675.1	4408	4209	8	249.665
XM_003711676.1	318	119	0	0
XM_003711677.1	3392	3193	0	0
XM_003711678.1	4527	4328	0	0
XM_003711679.1	1945	1746	0	0
XM_003711680.1	1215	1016	0	0
XM_003711681.1	780	581	0	0
XM_003711682.1	4360	4161	0	0
XM_003711683.1	2762	2563	0	0
XM_003711684.1	858	659	0	0
XM_003711685.1	498	299	0	0
XM_003711686.1	1681	1482	0	0
XM_003711687.1	1076	877	0	0
XM_003711688.1	1363	1164	1	112.848
XM_003711689.1	1401	1202	0	0
XM_003711690.1	219	25.9389	0	0
XM_003711691.1	441	242	0	0
XM_003711692.1	1741	1542	0	0
XM_003711693.1	657	458	0	0
XM_003711694.1	1071	872	0	0
XM_003711695.1	858	659	1	199.325
XM_003711696.1	541	342	0	0
XM_003711697.1	261	62.0706	0	0
XM_003711698.1	1595	1396	0	0
XM_003711699.1	633	434	0	0
XM_003711700.1	2649	2450	0	0
XM_003711701.1	1843	1644	1	79.8997
XM_003711702.1	1442	1243	0	0
XM_003711703.1	396	197	0	0
XM_003711704.1	988	789	0	0
XM_003711705.1	1749	1550	0	0
XM_003711706.1	1660	1461	0	0
XM_003711707.1	2139	1940	0	0
XM_003711708.1	1081	882	0	0
XM_003711709.1	1008	809	0	0
XM_003711710.1	1742	1543	0	0
XM_003711711.1	398	199	0	0
XM_003711712.1	2359	2160	0	0
XM_003711713.1	2667	2468	3	159.67
XM_003711714.1	1908	1709	2	153.722
XM_003711715.1	2559	2360	1	55.659
XM_003711716.1	2084	1885	0	0
XM_003711717.1	1915	1716	0	0
XM_003711718.1	417	218	0	0
XM_003711719.1	4015	3816	0	0
XM_003711720.1	2717	2518	3	156.499
XM_003711721.1	491	292	0	0
XM_003711722.1	1323	1124	2	233.728
XM_003711723.1	3997	3798	0	0
XM_003711724.1	1456	1257	0	0
XM_003711725.1	2178	1979	0	0
XM_003711726.1	1429	1230	0	0
XM_003711727.1	1796	1597	1	82.2512
XM_003711728.1	2036	1837	0	0
XM_003711729.1	438	239	0	0
XM_003711730.1	378	179	0	0
XM_003711731.1	2263	2064	0	0
XM_003711732.1	1362	1163	0	0
XM_003711733.1	2995	2796	1	46.9797
XM_003711734.1	4854	4655	0	0
XM_003711735.1	1706	1507	9	784.47
XM_003711736.1	1542	1343	2	195.615
XM_003711737.1	2475	2276	0	0
XM_003711738.1	1347	1148	0	0
XM_003711739.1	2163	1964	0	0
XM_003711740.1	279	80.003	0	0
XM_003711741.1	1536	1337	0	0
XM_003711742.1	1144	945	0	0
XM_003711743.1	2775	2576	7	356.943
XM_003711744.1	273	74.0093	0	0
XM_003711745.1	2949	2750	0	0
XM_003711746.1	2160	1961	5	334.919
XM_003711747.1	1247	1048	2	250.678
XM_003711748.1	1379	1180	2	222.636
XM_003711749.1	2932	2733	1	48.0626
XM_003711750.1	6202	6003	0	0
XM_003711751.1	243	44.7603	0	0
XM_003711752.1	896	697	0	0
XM_003711753.1	2047	1848	1	71.0796
XM_003711754.1	997	798	0	0
XM_003711755.1	1488	1289	1	101.905
XM_003711756.1	1070	871	0	0
XM_003711757.1	2422	2223	2	118.178
XM_003711758.1	1492	1293	0	0
XM_003711759.1	2575	2376	0	0
XM_003711760.1	1172	973	1	135
XM_003711761.1	1710	1511	0	0
XM_003711762.1	3756	3557	0	0
XM_003711763.1	1049	850	2	309.071
XM_003711764.1	1413	1214	0	0
XM_003711765.1	324	125	0	0
XM_003711766.1	681	482	0	0
XM_003711767.1	468	269	0	0
XM_003711768.1	318	119	0	0
XM_003711769.1	4493	4294	2	61.1808
XM_003711770.1	1526	1327	0	0
XM_003711771.1	1733	1534	0	0
XM_003711772.1	1218	1019	0	0
XM_003711773.1	516	317	0	0
XM_003711774.1	1533	1334	2	196.934
XM_003711775.1	1152	953	0	0
XM_003711776.1	1647	1448	0	0
XM_003711777.1	1438	1239	3	318.051
XM_003711778.1	741	542	1	242.353
XM_003711779.1	1458	1259	0	0
XM_003711780.1	2274	2075	0	0
XM_003711781.1	1861	1662	0	0
XM_003711782.1	2912	2713	0	0
XM_003711783.1	612	413	0	0
XM_003711784.1	1864	1665	0	0
XM_003711785.1	2337	2138	2	122.877
XM_003711786.1	234	36.8813	0	0
XM_003711787.1	2149	1950	1	67.3616
XM_003711788.1	4109	3910	2	67.1893
XM_003711789.1	1980	1781	0	0
XM_003711790.1	2921	2722	1	48.2568
XM_003711791.1	4700	4501	0	0
XM_003711792.1	168	9.06081	0	0
XM_003711793.1	1048	849	1	154.717
XM_003711794.1	4569	4370	2	60.1168
XM_003711795.1	2356	2157	0	0
XM_003711796.1	7314	7115	2	36.9234
XM_003711797.1	762	563	2	466.626
XM_003711798.1	900	701	0	0
XM_003711799.1	2336	2137	1	61.4671
XM_003711800.1	1946	1747	2	150.378
XM_003711801.1	634	435	3	905.898
XM_003711802.1	1270	1071	3	367.942
XM_003711803.1	2845	2646	0	0
XM_003711804.1	2075	1876	0	0
XM_003711805.1	1569	1370	0	0
XM_003711806.1	453	254	0	0
XM_003711807.1	768	569	0	0
XM_003711808.1	1503	1304	0	0
XM_003711809.1	603	404	1	325.136
XM_003711810.1	1385	1186	5	553.774
XM_003711811.1	366	167	0	0
XM_003711812.1	210	20.9285	0	0
XM_003711813.1	1623	1424	0	0
XM_003711814.1	564	365	0	0
XM_003711815.1	3819	3620	1	36.286
XM_003711816.1	1229	1030	0	0
XM_003711817.1	2383	2184	0	0
XM_003711818.1	1142	943	14	1950.13
XM_003711819.1	2258	2059	0	0
XM_003711820.1	3045	2846	1	46.1543
XM_003711821.1	249	50.3754	0	0
XM_003711822.1	5521	5322	0	0
XM_003711823.1	1395	1196	0	0
XM_003711824.1	258	59.1108	0	0
XM_003711825.1	6440	6241	0	0
XM_003711826.1	1423	1224	0	0
XM_003711827.1	2797	2598	0	0
XM_003711828.1	1008	809	0	0
XM_003711829.1	1983	1784	1	73.6296
XM_003711830.1	2978	2779	0	0
XM_003711831.1	1043	844	5	778.17
XM_003711832.1	1491	1292	0	0
XM_003711833.1	2364	2165	0	0
XM_003711834.1	3949	3750	7	245.196
XM_003711835.1	566	367	0	0
XM_003711836.1	657	458	7	2007.61
XM_003711837.1	1802	1603	0	0
XM_003711838.1	3632	3433	0	0
XM_003711839.1	3529	3330	1	39.446
XM_003711840.1	5249	5050	1	26.0109
XM_003711841.1	1647	1448	0	0
XM_003711842.1	3775	3576	0	0
XM_003711843.1	186	12.4336	0	0
XM_003711844.1	408	209	0	0
XM_003711845.1	591	392	0	0
XM_003711846.1	4632	4433	1	29.6312
XM_003711847.1	808	609	24	5176.56
XM_003711848.1	1228	1029	0	0
XM_003711849.1	1035	836	1	157.123
XM_003711850.1	2257	2058	5	319.133
XM_003711851.1	420	221	0	0
XM_003711852.1	1268	1069	0	0
XM_003711853.1	2288	2089	0	0
XM_003711854.1	3840	3641	0	0
XM_003711855.1	1859	1660	0	0
XM_003711856.1	1537	1338	0	0
XM_003711857.1	2622	2423	0	0
XM_003711858.1	1440	1241	0	0
XM_003711859.1	1128	929	0	0
XM_003711860.1	1457	1258	0	0
XM_003711861.1	3205	3006	1	43.6977
XM_003711862.1	3153	2954	0	0
XM_003711863.1	2194	1995	1	65.8422
XM_003711864.1	1803	1604	1	81.8922
XM_003711865.1	1283	1084	0	0
XM_003711866.1	2057	1858	0	0
XM_003711867.1	4408	4209	0	0
XM_003711868.1	5425	5226	5	125.675
XM_003711869.1	1081	882	0	0
XM_003711870.1	2487	2288	0	0
XM_003711871.1	2632	2433	1	53.989
XM_003711872.1	3844	3645	10	360.371
XM_003711873.1	2065	1866	0	0
XM_003711874.1	4029	3830	0	0
XM_003711875.1	2525	2326	2	112.945
XM_003711876.1	1269	1070	3	368.285
XM_003711877.1	2100	1901	0	0
XM_003711878.1	315	116	0	0
XM_003711879.1	3488	3289	1	39.9377
XM_003711880.1	993	794	1	165.435
XM_003711881.1	1746	1547	0	0
XM_003711882.1	1490	1291	0	0
XM_003711883.1	2002	1803	0	0
XM_003711884.1	2950	2751	0	0
XM_003711885.1	3495	3296	1	39.8529
XM_003711886.1	288	89.0004	0	0
XM_003711887.1	359	160	0	0
XM_003711888.1	1191	992	0	0
XM_003711889.1	1117	918	1	143.088
XM_003711890.1	990	791	0	0
XM_003711891.1	1734	1535	0	0
XM_003711892.1	2372	2173	0	0
XM_003711893.1	2497	2298	0	0
XM_003711894.1	2930	2731	0	0
XM_003711895.1	963	764	0	0
XM_003711896.1	2046	1847	0	0
XM_003711897.1	3580	3381	0	0
XM_003711898.1	1861	1662	2	158.069
XM_003711899.1	1962	1763	5	372.533
XM_003711900.1	1169	970	1	135.418
XM_003711901.1	2999	2800	4	187.65
XM_003711902.1	1290	1091	0	0
XM_003711903.1	3007	2808	0	0
XM_003711904.1	3414	3215	0	0
XM_003711905.1	1218	1019	1	128.906
XM_003711906.1	1346	1147	0	0
XM_003711907.1	4068	3869	0	0
XM_003711908.1	372	173	0	0
XM_003711909.1	1959	1760	0	0
XM_003711910.1	995	796	1	165.019
XM_003711911.1	3412	3213	0	0
XM_003711912.1	1643	1444	0	0
XM_003711913.1	1230	1031	1	127.406
XM_003711914.1	2683	2484	0	0
XM_003711915.1	1347	1148	1	114.421
XM_003711916.1	2636	2437	0	0
XM_003711917.1	1964	1765	5	372.111
XM_003711918.1	5526	5327	0	0
XM_003711919.1	3677	3478	2	75.5349
XM_003711920.1	3974	3775	0	0
XM_003711921.1	3388	3189	1	41.1901
XM_003711922.1	1167	968	0	0
XM_003711923.1	1179	980	1	134.036
XM_003711924.1	1202	1003	0	0
XM_003711925.1	1208	1009	4	520.734
XM_003711926.1	1136	937	4	560.748
XM_003711927.1	2379	2180	1	60.2547
XM_003711928.1	1623	1424	0	0
XM_003711929.1	1890	1691	0	0
XM_003711930.1	3137	2938	2	89.4181
XM_003711931.1	2145	1946	0	0
XM_003711932.1	1300	1101	2	238.611
XM_003711933.1	810	611	0	0
XM_003711934.1	249	50.3754	0	0
XM_003711935.1	2264	2065	1	63.6102
XM_003711936.1	3760	3561	0	0
XM_003711937.1	3029	2830	0	0
XM_003711938.1	8711	8512	0	0
XM_003711939.1	2284	2085	0	0
XM_003711940.1	4074	3875	0	0
XM_003711941.1	330	131	0	0
XM_003711942.1	861	662	0	0
XM_003711943.1	6483	6284	1	20.9031
XM_003711944.1	1469	1270	1	103.429
XM_003711945.1	2612	2413	0	0
XM_003711946.1	426	227	0	0
XM_003711947.1	1228	1029	8	1021.23
XM_003711948.1	1159	960	0	0
XM_003711949.1	1222	1023	0	0
XM_003711950.1	844	645	0	0
XM_003711951.1	2731	2532	1	51.878
XM_003711952.1	3006	2807	0	0
XM_003711953.1	3254	3055	0	0
XM_003711954.1	1879	1680	0	0
XM_003711955.1	952	753	0	0
XM_003711956.1	1536	1337	2	196.492
XM_003711957.1	296	97.0001	0	0
XM_003711958.1	2826	2627	0	0
XM_003711959.1	1842	1643	2	159.897
XM_003711960.1	1413	1214	2	216.401
XM_003711961.1	2795	2596	0	0
XM_003711962.1	1904	1705	0	0
XM_003711963.1	2036	1837	4	286.021
XM_003711964.1	3997	3798	0	0
XM_003711965.1	3111	2912	0	0
XM_003711966.1	3407	3208	2	81.8922
XM_003711967.1	1952	1753	1	74.9316
XM_003711968.1	879	680	0	0
XM_003711969.1	1849	1650	1	79.6092
XM_003711970.1	5045	4846	1	27.1059
XM_003711971.1	528	329	0	0
XM_003711972.1	3991	3792	0	0
XM_003711973.1	417	218	0	0
XM_003711974.1	1037	838	0	0
XM_003711975.1	2504	2305	0	0
XM_003711976.1	722	523	0	0
XM_003711977.1	3019	2820	0	0
XM_003711978.1	3084	2885	2	91.0608
XM_003711979.1	1389	1190	1	110.382
XM_003711980.1	2723	2524	0	0
XM_003711981.1	210	20.9285	0	0
XM_003711982.1	1032	833	0	0
XM_003711983.1	980	781	1	168.188
XM_003711984.1	1442	1243	0	0
XM_003711985.1	1737	1538	3	256.219
XM_003711986.1	3628	3429	1	38.3071
XM_003711987.1	180	11.1077	0	0
XM_003711988.1	3690	3491	0	0
XM_003711989.1	3926	3727	0	0
XM_003711990.1	2459	2260	0	0
XM_003711991.1	2175	1976	1	66.4753
XM_003711992.1	2095	1896	0	0
XM_003711993.1	1099	900	1	145.95
XM_003711994.1	5852	5653	0	0
XM_003711995.1	275	76.0064	0	0
XM_003711996.1	4818	4619	0	0
XM_003711997.1	2749	2550	4	206.047
XM_003711998.1	1658	1459	0	0
XM_003711999.1	1509	1310	2	200.542
XM_003712000.1	2212	2013	0	0
XM_003712001.1	2675	2476	0	0
XM_003712002.1	3124	2925	0	0
XM_003712003.1	1675	1476	5	444.97
XM_003712004.1	1173	974	1	134.862
XM_003712005.1	1666	1467	2	179.08
XM_003712006.1	1710	1511	0	0
XM_003712007.1	283	84.0013	0	0
XM_003712008.1	3330	3131	1	41.9531
XM_003712009.1	3107	2908	7	316.192
XM_003712010.1	1668	1469	0	0
XM_003712011.1	1422	1223	27	2899.91
XM_003712012.1	1893	1694	0	0
XM_003712013.1	1443	1244	0	0
XM_003712014.1	1873	1674	1	78.4678
XM_003712015.1	1596	1397	0	0
XM_003712016.1	354	155	0	0
XM_003712017.1	1736	1537	2	170.924
XM_003712018.1	1710	1511	0	0
XM_003712019.1	1883	1684	2	156.004
XM_003712020.1	1780	1581	0	0
XM_003712021.1	527	328	6	2402.84
XM_003712022.1	2108	1909	1	68.8083
XM_003712023.1	921	722	2	363.865
XM_003712024.1	2778	2579	0	0
XM_003712025.1	1896	1697	14	1083.66
XM_003712026.1	271	72.0134	0	0
XM_003712027.1	2426	2227	2	117.966
XM_003712028.1	2560	2361	4	222.542
XM_003712029.1	1036	837	4	627.743
XM_003712030.1	2501	2302	2	114.123
XM_003712031.1	183	11.741	0	0
XM_003712032.1	2805	2606	2	100.81
XM_003712033.1	2615	2416	3	163.107
XM_003712034.1	2602	2403	0	0
XM_003712035.1	2537	2338	1	56.1827
XM_003712036.1	2727	2528	0	0
XM_003712037.1	3375	3176	3	124.076
XM_003712038.1	1997	1798	0	0
XM_003712039.1	2531	2332	0	0
XM_003712040.1	540	341	2	770.411
XM_003712041.1	3818	3619	0	0
XM_003712042.1	2060	1861	4	282.332
XM_003712043.1	424	225	0	0
XM_003712044.1	2600	2401	0	0
XM_003712045.1	3879	3680	1	35.6943
XM_003712046.1	630	431	0	0
XM_003712047.1	1521	1322	0	0
XM_003712048.1	336	137	0	0
XM_003712049.1	1599	1400	0	0
XM_003712050.1	1237	1038	2	253.093
XM_003712051.1	4419	4220	0	0
XM_003712052.1	2889	2690	1	48.8309
XM_003712053.1	444	245	0	0
XM_003712054.1	4184	3985	0	0
XM_003712055.1	2232	2033	1	64.6115
XM_003712056.1	2268	2069	0	0
XM_003712057.1	198	15.9266	0	0
XM_003712058.1	3768	3569	0	0
XM_003712059.1	150	7.01018	0	0
XM_003712060.1	1372	1173	0	0
XM_003712061.1	1329	1130	0	0
XM_003712062.1	4213	4014	0	0
XM_003712063.1	342	143	0	0
XM_003712064.1	2028	1829	0	0
XM_003712065.1	983	784	1	167.545
XM_003712066.1	2579	2380	2	110.382
XM_003712067.1	1290	1091	0	0
XM_003712068.1	2902	2703	0	0
XM_003712069.1	3118	2919	0	0
XM_003712070.1	2100	1901	0	0
XM_003712071.1	3070	2871	0	0
XM_003712072.1	1692	1493	1	87.9807
XM_003712073.1	2831	2632	2	99.8139
XM_003712074.1	1703	1504	1	87.3372
XM_003712075.1	2146	1947	0	0
XM_003712076.1	2669	2470	1	53.1802
XM_003712077.1	2687	2488	0	0
XM_003712078.1	3644	3445	1	38.1292
XM_003712079.1	1912	1713	2	153.363
XM_003712080.1	1417	1218	0	0
XM_003712081.1	2046	1847	1	71.1181
XM_003712082.1	1261	1062	0	0
XM_003712083.1	2592	2393	0	0
XM_003712084.1	2108	1909	1	68.8083
XM_003712085.1	423	224	0	0
XM_003712086.1	243	44.7603	0	0
XM_003712087.1	171	9.50903	0	0
XM_003712088.1	1548	1349	0	0
XM_003712089.1	1351	1152	0	0
XM_003712090.1	549	350	0	0
XM_003712091.1	1719	1520	0	0
XM_003712092.1	453	254	0	0
XM_003712093.1	1323	1124	0	0
XM_003712094.1	453	254	0	0
XM_003712095.1	360	161	0	0
XM_003712096.1	393	194	0	0
XM_003712097.1	384	185	0	0
XM_003712098.1	258	59.1108	0	0
XM_003712099.1	330	131	0	0
XM_003712100.1	243	44.7603	0	0
XM_003712101.1	687	488	0	0
XM_003712102.1	243	44.7603	0	0
XM_003712103.1	168	9.06081	0	0
XM_003712104.1	429	230	0	0
XM_003712105.1	198	15.9266	0	0
XM_003712106.1	501	302	0	0
XM_003712107.1	2408	2209	1	59.4636
XM_003712108.1	243	44.7603	0	0
XM_003712109.1	273	74.0093	0	0
XM_003712110.1	6236	6037	5	108.792
XM_003712111.1	6477	6278	1	20.9231
XM_003712112.1	1116	917	0	0
XM_003712113.1	1180	981	0	0
XM_003712114.1	1605	1406	0	0
XM_003712115.1	1242	1043	0	0
XM_003712116.1	788	589	1	223.014
XM_003712117.1	795	596	0	0
XM_003712118.1	2583	2384	1	55.0986
XM_003712119.1	678	479	0	0
XM_003712120.1	981	782	0	0
XM_003712121.1	375	176	0	0
XM_003712122.1	2666	2467	1	53.2449
XM_003712123.1	2441	2242	0	0
XM_003712124.1	2375	2176	2	120.731
XM_003712125.1	1363	1164	0	0
XM_003712126.1	2281	2082	0	0
XM_003712127.1	2488	2289	5	286.927
XM_003712128.1	674	475	1.29056	356.888
XM_003712129.1	3877	3678	0	0
XM_003712130.1	1429	1230	3	320.378
XM_003712131.1	2829	2630	3	149.835
XM_003712132.1	420	221	0	0
XM_003712133.1	5038	4839	0	0
XM_003712134.1	3473	3274	0	0
XM_003712135.1	2115	1916	2	137.114
XM_003712136.1	2253	2054	0	0
XM_003712137.1	1222	1023	1	128.402
XM_003712138.1	2604	2405	1	54.6175
XM_003712139.1	1491	1292	0	0
XM_003712140.1	6137	5938	2	44.2422
XM_003712141.1	2993	2794	2	94.0266
XM_003712142.1	3954	3755	0	0
XM_003712143.1	1391	1192	1	110.197
XM_003712144.1	3270	3071	0	0
XM_003712145.1	672	473	0	0
XM_003712146.1	2012	1813	1	72.4518
XM_003712147.1	1179	980	10	1340.36
XM_003712148.1	2471	2272	0	0
XM_003712149.1	1118	919	0	0
XM_003712150.1	2223	2024	0	0
XM_003712151.1	924	725	0	0
XM_003712152.1	1836	1637	0	0
XM_003712153.1	2380	2181	3	180.681
XM_003712154.1	1594	1395	1	94.1614
XM_003712155.1	4957	4758	3	82.8217
XM_003712156.1	3497	3298	2	79.6575
XM_003712157.1	1617	1418	1	92.6341
XM_003712158.1	992	793	1	165.643
XM_003712159.1	1746	1547	1	84.9096
XM_003712160.1	3489	3290	0	0
XM_003712161.1	177	10.528	0	0
XM_003712162.1	1724	1525	1	86.1345
XM_003712163.1	678	479	5	1371.14
XM_003712164.1	2162	1963	1	66.9155
XM_003712165.1	2242	2043	7	450.067
XM_003712166.1	1337	1138	1	115.426
XM_003712167.1	2815	2616	0	0
XM_003712168.1	1889	1690	0	0
XM_003712169.1	232	35.2474	0	0
XM_003712170.1	12506	12307	1	10.6732
XM_003712171.1	3180	2981	0	0
XM_003712172.1	3647	3448	1.18711	45.2242
XM_003712173.1	3389	3190	0	0
XM_003712174.1	1512	1313	2	200.084
XM_003712175.1	1824	1625	0	0
XM_003712176.1	3323	3124	0	0
XM_003712177.1	3059	2860	1	45.9284
XM_003712178.1	3040	2841	1	46.2355
XM_003712179.1	2845	2646	1	49.6429
XM_003712180.1	1867	1668	0	0
XM_003712181.1	2095	1896	0	0
XM_003712182.1	1555	1356	0	0
XM_003712183.1	1697	1498	1	87.687
XM_003712184.1	901	702	0	0
XM_003712185.1	345	146	0	0
XM_003712186.1	1339	1140	0	0
XM_003712187.1	3739	3540	0	0
XM_003712188.1	3008	2809	0	0
XM_003712189.1	3358	3159	2	83.1625
XM_003712190.1	159	7.91627	0	0
XM_003712191.1	4279	4080	0	0
XM_003712192.1	1925	1726	0	0
XM_003712193.1	1946	1747	0	0
XM_003712194.1	2318	2119	1	61.9892
XM_003712195.1	1212	1013	1	129.669
XM_003712196.1	306	107	0	0
XM_003712197.1	2902	2703	3	145.788
XM_003712198.1	204	18.2087	0	0
XM_003712199.1	2338	2139	0	0
XM_003712200.1	345	146	0	0
XM_003712201.1	1311	1112	1	118.125
XM_003712202.1	1406	1207	0	0
XM_003712203.1	4237	4038	3	97.5893
XM_003712204.1	1276	1077	0	0
XM_003712205.1	1018	819	0	0
XM_003712206.1	1701	1502	0	0
XM_003712207.1	2644	2445	0	0
XM_003712208.1	795	596	0	0
XM_003712209.1	222	27.8721	0	0
XM_003712210.1	1934	1735	1	75.709
XM_003712211.1	2025	1826	0	0
XM_003712212.1	920	721	0	0
XM_003712213.1	1329	1130	1	116.243
XM_003712214.1	1324	1125	0	0
XM_003712215.1	3822	3623	2	72.5118
XM_003712216.1	177	10.528	0	0
XM_003712217.1	549	350	0	0
XM_003712218.1	492	293	0	0
XM_003712219.1	177	10.528	0	0
XM_003712220.1	2528	2329	1	56.3998
XM_003712221.1	1395	1196	3	329.486
XM_003712222.1	3763	3564	0	0
XM_003712223.1	561	362	0	0
XM_003712224.1	900	701	0	0
XM_003712225.1	737	538	1	244.155
XM_003712226.1	727	528	0	0
XM_003712227.1	504	305	0	0
XM_003712228.1	885	686	0	0
